"","word","value"
"68056","perfluorochemical",1
"68057","perfluorocyclobutane",1
"68058","perfluorohexane",1
"68059","perfluoroisobutylene",1
"68060","perfluoron",1
"68061","perfluorooctanoic",1
"68062","perfluoropolymethyli",1
"68063","perfluoropolymethylisopropyl",1
"68064","perfluoropropane",1
"68065","perflutren",1
"68066","perfoliatus",1
"68067","perforans",1
"68068","perforant",1
"68069","perforantes",1
"68070","perforantis",1
"68071","perforata",1
"68072","perforatae",1
"68073","perforated",1
"68074","perforating",1
"68075","perforation",1
"68076","perforative",1
"68077","perforator",1
"68078","perforatorium",1
"68079","perforatum",1
"68080","perforin",1
"68081","performance",1
"68082","perfrication",1
"68083","perfrigens",1
"68084","perfrigeration",1
"68085","perfringens",1
"68086","perfume",1
"68087","perfusate",1
"68088","perfuse",1
"68089","perfused",1
"68090","perfusing",1
"68091","perfusion",1
"68092","perfusionist",1
"68093","pergamid",1
"68094","pergamon",1
"68095","pergolide",1
"68096","pergonal",1
"68097","perhexiline",1
"68098","peri-",1
"68099","peri",1
"68100","periacetabular",1
"68101","periacinal",1
"68102","periacinar",1
"68103","periacinous",1
"68104","periactin",1
"68105","periadenitis",1
"68106","periadnexal",1
"68107","periadnexally",1
"68108","periadventitial",1
"68109","perialienitis",1
"68110","perialveolar",1
"68111","periampullary",1
"68112","periamygdaloid",1
"68113","perianal",1
"68114","periangiitis",1
"68115","periangiocholitis",1
"68116","periangioma",1
"68117","perianth",1
"68118","periaortic",1
"68119","periaortitis",1
"68120","periapex",1
"68121","periapical",1
"68122","periappendicitis",1
"68123","periappendicular",1
"68124","periapt",1
"68125","periaqueductal",1
"68126","periareolar",1
"68127","periarterial",1
"68128","periarteritis",1
"68129","periarthric",1
"68130","periarthritis",1
"68131","periarticular",1
"68132","periatrial",1
"68133","periauricular",1
"68134","periaxial",1
"68135","periaxialis",1
"68136","periaxillary",1
"68137","periaxonal",1
"68138","periblast",1
"68139","peribronchial",1
"68140","peribronchiolar",1
"68141","peribronchiolitis",1
"68142","peribronchitis",1
"68143","péribuccale",1
"68144","peribulbar",1
"68145","peribursal",1
"68146","pericaliceal",1
"68147","pericallosa",1
"68148","pericallosal",1
"68149","pericalyceal",1
"68150","pericanalicular",1
"68151","pericapillary",1
"68152","pericapsular",1
"68153","pericardectomy",1
"68154","pericardiac",1
"68155","pericardiacae",1
"68156","pericardiaci",1
"68157","pericardiacophrenic",1
"68158","pericardiacophrenica",1
"68159","pericardiacophrenicae",1
"68160","pericardiacus",1
"68161","pericardial",1
"68162","pericardiales",1
"68163","pericardialis",1
"68164","pericardicentesis",1
"68165","pericardiectomy",1
"68166","pericardii",1
"68167","pericardiocentesis",1
"68168","pericardiolysis",1
"68169","pericardiomediastini",1
"68170","pericardiomediastinitis",1
"68171","pericardiophrenic",1
"68172","pericardiopleural",1
"68173","pericardiorrhaphy",1
"68174","pericardiosternal",1
"68175","pericardiostomy",1
"68176","pericardiotomy",1
"68177","pericarditic",1
"68178","pericarditis",1
"68179","pericardium",1
"68180","pericardotomy",1
"68181","pericarp",1
"68182","pericarya",1
"68183","pericaryon",1
"68184","pericecal",1
"68185","pericecitis",1
"68186","pericellular",1
"68187","pericemental",1
"68188","pericementitis",1
"68189","pericementum",1
"68190","pericentral",1
"68191","pericentric",1
"68192","pericentriolar",1
"68193","pericephalic",1
"68194","perichaetous",1
"68195","perichareia",1
"68196","pericholangitis",1
"68197","pericholecystic",1
"68198","pericholecystitis",1
"68199","perichondral",1
"68200","perichondria",1
"68201","perichondrial",1
"68202","perichondritis",1
"68203","perichondrium",1
"68204","perichondroma",1
"68205","perichord",1
"68206","perichordal",1
"68207","perichorioidal",1
"68208","perichorioideale",1
"68209","perichoroidal",1
"68210","perichoroideale",1
"68211","perichromatin",1
"68212","perichrome",1
"68213","periciazine",1
"68214","periclaustral",1
"68215","periclor",1
"68216","pericolic",1
"68217","pericolitis",1
"68218","pericolonic",1
"68219","pericolonitis",1
"68220","pericolpitis",1
"68221","periconchal",1
"68222","periconchitis",1
"68223","pericondrium",1
"68224","pericone",1
"68225","pericorneal",1
"68226","pericoronal",1
"68227","pericoronitis",1
"68228","pericostal",1
"68229","pericoxitis",1
"68230","pericranial",1
"68231","pericranitis",1
"68232","pericranium",1
"68233","pericryptal",1
"68234","periculoso",1
"68235","pericycle",1
"68236","pericystic",1
"68237","pericystitis",1
"68238","pericystium",1
"68239","pericyte",1
"68240","pericytes",1
"68241","pericytial",1
"68242","pericytoma",1
"68243","peridectomy",1
"68244","perideferentitis",1
"68245","peridendritic",1
"68246","peridens",1
"68247","peridental",1
"68248","peridentales",1
"68249","peridentitis",1
"68250","peridentium",1
"68251","periderm",1
"68252","peridermal",1
"68253","peridesmic",1
"68254","peridesmitis",1
"68255","peridesmium",1
"68256","peridex",1
"68257","peridia",1
"68258","peridiastole",1
"68259","perididymis",1
"68260","perididymitis",1
"68261","peridium",1
"68262","peridiverticulitis",1
"68263","peridol",1
"68264","peridontium",1
"68265","periductal",1
"68266","periductile",1
"68267","periduodenitis",1
"68268","peridural",1
"68269","peridurale",1
"68270","peridurogram",1
"68271","peridurography",1
"68272","periencephalitis",1
"68273","periencephalography",1
"68274","periencephalomeningi",1
"68275","periencephalomeningitis",1
"68276","perienteric",1
"68277","perienteritis",1
"68278","perienteron",1
"68279","periependymal",1
"68280","periesophageal",1
"68281","periesophagitis",1
"68282","perifascicular",1
"68283","perifistular",1
"68284","perifocal",1
"68285","perifollicular",1
"68286","perifolliculitis",1
"68287","perifosine",1
"68288","perifrontal",1
"68289","perifusate",1
"68290","perifuse",1
"68291","perifusion",1
"68292","perigangliitis",1
"68293","periganglionic",1
"68294","perigastric",1
"68295","perigastritis",1
"68296","perigemmal",1
"68297","periglandular",1
"68298","periglandulitis",1
"68299","periglial",1
"68300","periglomerular",1
"68301","periglossitis",1
"68302","periglottic",1
"68303","periglottis",1
"68304","perigraft",1
"68305","perihepatic",1
"68306","perihepatitis",1
"68307","perihernial",1
"68308","perihilar",1
"68309","perihilum",1
"68310","perihypoglossal",1
"68311","periinfarction",1
"68312","perijejunitis",1
"68313","perikarya",1
"68314","perikaryal",1
"68315","perikaryon",1
"68316","perikeratic",1
"68317","perikyma",1
"68318","perikymata",1
"68319","perilabyrinth",1
"68320","perilabyrinthitis",1
"68321","perilaryngeal",1
"68322","perilaryngitis",1
"68323","perilenticular",1
"68324","perilesional",1
"68325","periligamentous",1
"68326","perilimbal",1
"68327","perilla",1
"68328","perilobar",1
"68329","perilobulitis",1
"68330","perilunate",1
"68331","perilymph",1
"68332","perilympha",1
"68333","perilymphadenitis",1
"68334","perilymphangeal",1
"68335","perilymphangial",1
"68336","perilymphangitis",1
"68337","perilymphatic",1
"68338","perilymphatici",1
"68339","perilymphaticum",1
"68340","perilymphaticus",1
"68341","perimacular",1
"68342","perimandibular",1
"68343","perimastitis",1
"68344","perimeatal",1
"68345","perimedullary",1
"68346","perimeningitis",1
"68347","perimenopausal",1
"68348","perimenopause",1
"68349","perimeter",1
"68350","perimetric",1
"68351","perimetritic",1
"68352","perimetritis",1
"68353","perimetrium",1
"68354","perimetrosalpingitis",1
"68355","perimetry",1
"68356","perimit",1
"68357","perimmune",1
"68358","perimolysis",1
"68359","perimount",1
"68360","perimyelis",1
"68361","perimyelitis",1
"68362","perimyelography",1
"68363","perimylolysis",1
"68364","perimyocarditis",1
"68365","perimyoendocarditis",1
"68366","perimyositis",1
"68367","perimysia",1
"68368","perimysial",1
"68369","perimysiitis",1
"68370","perimysitis",1
"68371","perimysium",1
"68372","perinaeum",1
"68373","perinatal",1
"68374","perinatally",1
"68375","perinatologist",1
"68376","perinatology",1
"68377","perindopril",1
"68378","perine",1
"68379","perineal",1
"68380","perineales",1
"68381","perinealis",1
"68382","perinei",1
"68383","perineocele",1
"68384","perineometer",1
"68385","perineoplasty",1
"68386","perineorrhaphy",1
"68387","perineoscrotal",1
"68388","perineotomy",1
"68389","perineovaginal",1
"68390","perineovaginorectal",1
"68391","perineovulvar",1
"68392","perinephrial",1
"68393","perinephric",1
"68394","perinephritic",1
"68395","perinephritis",1
"68396","perinephrium",1
"68397","perineum",1
"68398","perineural",1
"68399","perineurial",1
"68400","perineuritic",1
"68401","perineuritis",1
"68402","perineurium",1
"68403","perineuronal",1
"68404","perinuclear",1
"68405","periochip",1
"68406","periocular",1
"68407","period",1
"68408","periodate",1
"68409","periodic",1
"68410","periodicity",1
"68411","periodontal",1
"68412","periodontia",1
"68413","periodontics",1
"68414","periodontii",1
"68415","periodontist",1
"68416","periodontitis",1
"68417","periodontium",1
"68418","periodontoclasia",1
"68419","periodontology",1
"68420","periodontosis",1
"68421","periodoscope",1
"68422","periogard",1
"68423","perioglas",1
"68424","periolase",1
"68425","periomphalic",1
"68426","perionychia",1
"68427","perionychial",1
"68428","perionychium",1
"68429","perionyx",1
"68430","perioophoritis",1
"68431","perioophorosalpingit",1
"68432","perioophorosalpingitis",1
"68433","perioothecitis",1
"68434","perioperative",1
"68435","perioperatively",1
"68436","periophthalmia",1
"68437","periophthalmic",1
"68438","periophthalmitis",1
"68439","periople",1
"68440","perioplic",1
"68441","perioptometry",1
"68442","perioral",1
"68443","periorbit",1
"68444","periorbita",1
"68445","periorbital",1
"68446","periorbititis",1
"68447","periorbits",1
"68448","periorchitis",1
"68449","periorchium",1
"68450","periost",1
"68451","periostat",1
"68452","periostea",1
"68453","periosteal",1
"68454","periosteitis",1
"68455","periosteodema",1
"68456","periosteoedema",1
"68457","periosteoma",1
"68458","periosteomas",1
"68459","periosteomedullitis",1
"68460","periosteomyelitis",1
"68461","periosteophyte",1
"68462","periosteoplastic",1
"68463","periosteosis",1
"68464","periosteotome",1
"68465","periosteotomy",1
"68466","periosteous",1
"68467","periosteum",1
"68468","periostitis",1
"68469","periostoma",1
"68470","periostomedullitis",1
"68471","periostosis",1
"68472","periostosteitis",1
"68473","periostotome",1
"68474","periostotomy",1
"68475","periostracum",1
"68476","periotic",1
"68477","periovaritis",1
"68478","periovular",1
"68479","perioxisomes",1
"68480","peripachymeningitis",1
"68481","peripancreatic",1
"68482","peripancreatitis",1
"68483","peripapillary",1
"68484","peripartal",1
"68485","peripartum",1
"68486","peripatellar",1
"68487","peripatetic",1
"68488","peripelvic",1
"68489","peripenial",1
"68490","periph",1
"68491","periphacitis",1
"68492","periphakitis",1
"68493","peripharyngeal",1
"68494","peripharyngeum",1
"68495","peripherad",1
"68496","peripheral",1
"68497","peripheralis",1
"68498","peripheralvascular",1
"68499","peripheraphose",1
"68500","peripheric",1
"68501","peripherica",1
"68502","periphericum",1
"68503","periphericus",1
"68504","peripherocentral",1
"68505","peripherophose",1
"68506","periphery",1
"68507","periphlebitic",1
"68508","periphlebitis",1
"68509","periphoria",1
"68510","periphrenitis",1
"68511","periplan",1
"68512","periplaneta",1
"68513","periplasm",1
"68514","periplasmic",1
"68515","peripleural",1
"68516","peripleuritic",1
"68517","peripleuritis",1
"68518","periplocin",1
"68519","periplocymarin",1
"68520","periplogenin",1
"68521","peripneumonia",1
"68522","peripneumonitis",1
"68523","peripolar",1
"68524","peripolesis",1
"68525","periporitis",1
"68526","periportal",1
"68527","periproctic",1
"68528","periproctitis",1
"68529","periprostatic",1
"68530","periprostatitis",1
"68531","periprosthetic",1
"68532","peripylephlebitis",1
"68533","peripyloric",1
"68534","periradicular",1
"68535","perire",1
"68536","perirectal",1
"68537","perirectitis",1
"68538","perirenal",1
"68539","perirenales",1
"68540","periretinal",1
"68541","perirhinal",1
"68542","perirhizoclasia",1
"68543","perisalpingitis",1
"68544","perisalpingo",1
"68545","perisalpinx",1
"68546","periscapular",1
"68547","perisclerium",1
"68548","periscopic",1
"68549","perisigmoid",1
"68550","perisigmoiditis",1
"68551","perisinuous",1
"68552","perisinusitis",1
"68553","perisinusoidal",1
"68554","perispermatitis",1
"68555","perisplanchnic",1
"68556","perisplanchnitis",1
"68557","perisplenic",1
"68558","perisplenitis",1
"68559","perispondylic",1
"68560","perispondylitis",1
"68561","perisporiaceae",1
"68562","perissodactyla",1
"68563","perissodactylous",1
"68564","peristalsis",1
"68565","peristaltic",1
"68566","peristaltin",1
"68567","peristaphyline",1
"68568","peristent",1
"68569","peristeromorphous",1
"68570","peristeropodous",1
"68571","peristole",1
"68572","peristolic",1
"68573","peristoma",1
"68574","peristomal",1
"68575","peristome",1
"68576","peristomial",1
"68577","peristriate",1
"68578","peristrumitis",1
"68579","peristrumous",1
"68580","perisynovial",1
"68581","perisyringitis",1
"68582","peritarsal",1
"68583","peritectomy",1
"68584","peritendineum",1
"68585","peritendinitis",1
"68586","peritendinous",1
"68587","peritendon",1
"68588","peritenon",1
"68589","peritenoneum",1
"68590","peritenonitis",1
"68591","peritenontitis",1
"68592","perithecal",1
"68593","perithecium",1
"68594","perithelial",1
"68595","perithelioma",1
"68596","perithelium",1
"68597","perithoracic",1
"68598","perithyreoiditis",1
"68599","perithyroiditis",1
"68600","peritomies",1
"68601","peritomist",1
"68602","peritomy",1
"68603","peritone",1
"68604","peritoneal",1
"68605","peritonealgia",1
"68606","peritonealis",1
"68607","peritonealize",1
"68608","peritonealized",1
"68609","peritoneally",1
"68610","peritonei",1
"68611","peritoneocentesis",1
"68612","peritoneoclysis",1
"68613","peritoneocutaneous",1
"68614","peritoneography",1
"68615","peritoneointestinal",1
"68616","peritoneomuscular",1
"68617","peritoneopathy",1
"68618","peritoneopericardial",1
"68619","peritoneoperineal",1
"68620","peritoneopexy",1
"68621","peritoneoplasty",1
"68622","peritoneoscope",1
"68623","peritoneoscopic",1
"68624","peritoneoscopy",1
"68625","peritoneotome",1
"68626","peritoneotomy",1
"68627","peritoneovenous",1
"68628","peritoneum",1
"68629","peritonism",1
"68630","peritonitis",1
"68631","peritonization",1
"68632","peritonize",1
"68633","peritonsillar",1
"68634","peritonsillitis",1
"68635","peritracheal",1
"68636","peritrate",1
"68637","peritrich",1
"68638","peritrichia",1
"68639","peritrichida",1
"68640","peritrichous",1
"68641","peritrochanteric",1
"68642","peritrophic",1
"68643","peritubular",1
"68644","perityphlic",1
"68645","perityphlitis",1
"68646","periumbilical",1
"68647","periungual",1
"68648","periungualis",1
"68649","periureteral",1
"68650","periureteric",1
"68651","periureteritis",1
"68652","periurethral",1
"68653","periurethritis",1
"68654","periuterine",1
"68655","perivaginal",1
"68656","perivaginitis",1
"68657","perivalvular",1
"68658","perivascular",1
"68659","perivascularis",1
"68660","perivascularity",1
"68661","perivascularly",1
"68662","perivasculitis",1
"68663","perivenous",1
"68664","periventricular",1
"68665","periventriculares",1
"68666","periventricularis",1
"68667","perivertebral",1
"68668","perivesical",1
"68669","perivesicular",1
"68670","perivesiculitis",1
"68671","perivesureth",1
"68672","perivisceral",1
"68673","perivisceritis",1
"68674","perivitelline",1
"68675","perixenitis",1
"68676","perkeratosis",1
"68677","perla",1
"68678","perlane",1
"68679","perlapine",1
"68680","perle",1
"68681","perlèche",1
"68682","perlée",1
"68683","perles",1
"68684","perlfche",1
"68685","perlia",1
"68686","perlingual",1
"68687","perls",1
"68688","perls\\'",1
"68689","perlsucht",1
"68690","perma",1
"68691","permalume",1
"68692","permanent",1
"68693","permanente",1
"68694","permanentes",1
"68695","permanganate",1
"68696","permanganic",1
"68697","permapen",1
"68698","permax",1
"68699","permcath",1
"68700","permeabilities",1
"68701","permeability",1
"68702","permeable",1
"68703","permeant",1
"68704","permease",1
"68705","permeate",1
"68706","permeation",1
"68707","permethrin",1
"68708","permissible",1
"68709","permitil",1
"68710","permlastic",1
"68711","permselectivity",1
"68712","perna",1
"68713","pernasal",1
"68714","pernicieux",1
"68715","perniciosiform",1
"68716","perniciosum",1
"68717","perniciosus",1
"68718","pernicious",1
"68719","pernio",1
"68720","pernor",1
"68721","pernox",1
"68722","pero",1
"68723","pero-",1
"68724","perobrachii",1
"68725","perobrachius",1
"68726","perocephalus",1
"68727","perochirus",1
"68728","perocormus",1
"68729","perodactylus",1
"68730","peromelia",1
"68731","peromelus",1
"68732","peromyscus",1
"68733","peronarthrosis",1
"68734","perone",1
"68735","peronea",1
"68736","peroneae",1
"68737","peroneal",1
"68738","peronealis",1
"68739","peronei",1
"68740","peroneorum",1
"68741","peroneotibial",1
"68742","peroneum",1
"68743","peroneus",1
"68744","peronia",1
"68745","peronias",1
"68746","peronosporales",1
"68747","peropodes",1
"68748","peropus",1
"68749","peroral",1
"68750","perosis",1
"68751","perosmic",1
"68752","perosomus",1
"68753","perosplanchnia",1
"68754","perosseous",1
"68755","perotic",1
"68756","peroxidase",1
"68757","peroxidases",1
"68758","peroxidatic",1
"68759","peroxidation",1
"68760","peroxide",1
"68761","peroxidize",1
"68762","peroxisomal",1
"68763","peroxisome",1
"68764","peroxisomes",1
"68765","peroxy",1
"68766","peroxy-",1
"68767","peroxyacetic",1
"68768","peroxydol",1
"68769","peroxymonosulfuric",1
"68770","peroxynitrite",1
"68771","perpendicular",1
"68772","perpendicularis",1
"68773","perphenazine",1
"68774","perprazole",1
"68775","perrin",1
"68776","perrla",1
"68777","perroncitoi",1
"68778","perry",1
"68779","persalt",1
"68780","persantine",1
"68781","persecutio",1
"68782","perseverating",1
"68783","perseveration",1
"68784","perseverative",1
"68785","persian",1
"68786","persic",1
"68787","persica",1
"68788","persicus",1
"68789","persistent",1
"68790","persister",1
"68791","persisting",1
"68792","persona",1
"68793","personality",1
"68794","personatus",1
"68795","personologic",1
"68796","personology",1
"68797","perspectograph",1
"68798","perspicua",1
"68799","perspiratio",1
"68800","perspiration",1
"68801","perstans",1
"68802","persuasion",1
"68803","persulcatus",1
"68804","persulfate",1
"68805","persulfide",1
"68806","persulfuric",1
"68807","persulphocyanate",1
"68808","persulphocyanic",1
"68809","persulphuret",1
"68810","pertechnetate",1
"68811","pertenue",1
"68812","perthes",1
"68813","perthes\\'",1
"68814","perthiocyanogen",1
"68815","pertofrane",1
"68816","pertrochanteric",1
"68817","pertubation",1
"68818","pertucin",1
"68819","pertucinogena",1
"68820","perturbans",1
"68821","pertussin",1
"68822","pertussis",1
"68823","pertussoid",1
"68824","peruana",1
"68825","peruensis",1
"68826","peruvian",1
"68827","peruviana",1
"68828","pervasive",1
"68829","perversion",1
"68830","perversus",1
"68831","pervert",1
"68832","pervious",1
"68833","perylene",1
"68834","pes",1
"68835","pessaries",1
"68836","pessary",1
"68837","pessula",1
"68838","pessulum",1
"68839","pest",1
"68840","peste",1
"68841","pesticemia",1
"68842","pesticide",1
"68843","pestiferous",1
"68844","pestilence",1
"68845","pestilential",1
"68846","pestis",1
"68847","pestivirus",1
"68848","pestle",1
"68849","pestology",1
"68850","pet",1
"68851","peta",1
"68852","peta-",1
"68853","petaling",1
"68854","petalobacteria",1
"68855","petaloideous",1
"68856","petalosticha",1
"68857","petechia",1
"68858","petechiae",1
"68859","petechial",1
"68860","petechiation",1
"68861","petere",1
"68862","peters\\'",1
"68863","petersen",1
"68864","pethidine",1
"68865","peti",1
"68866","petiolate",1
"68867","petiolated",1
"68868","petiole",1
"68869","petioled",1
"68870","petiolus",1
"68871","petit",1
"68872","petits",1
"68873","petragnani",1
"68874","petri",1
"68875","petrichloral",1
"68876","petrifaction",1
"68877","petrificans",1
"68878","petrification",1
"68879","petrificum",1
"68880","petrissage",1
"68881","pétrissage",1
"68882","petro",1
"68883","petrobasilar",1
"68884","petroccipital",1
"68885","petrogalar",1
"68886","petrogenous",1
"68887","petrolate",1
"68888","petrolatum",1
"68889","petroleum",1
"68890","petrolization",1
"68891","petromastoid",1
"68892","petromyzon",1
"68893","petrooccipital",1
"68894","petropharyngeus",1
"68895","petrosa",1
"68896","petrosae",1
"68897","petrosal",1
"68898","petrosalpingostaphylinus",1
"68899","petrosectomy",1
"68900","petroselinum",1
"68901","petrosi",1
"68902","petrositis",1
"68903","petrosomastoid",1
"68904","petrosphenoid",1
"68905","petrosphenoidal",1
"68906","petrosphenooccipital",1
"68907","petrosquamosa",1
"68908","petrosquamosal",1
"68909","petrosquamous",1
"68910","petrostaphylinus",1
"68911","petrosum",1
"68912","petrosus",1
"68913","petrotympanic",1
"68914","petrotympanica",1
"68915","petrous",1
"68916","petrousitis",1
"68917","pette",1
"68918","pettymorrel",1
"68919","pettywhin",1
"68920","petz",1
"68921","peucedanin",1
"68922","peucetia",1
"68923","peucetius",1
"68924","peut",1
"68925","peutz",1
"68926","peutz-jeghers",1
"68927","pexelizumab",1
"68928","pexeva",1
"68929","pexia",1
"68930","pexic",1
"68931","pexiganan",1
"68932","pexin",1
"68933","pexis",1
"68934","pexy",1
"68935","peyer",1
"68936","peyman",1
"68937","peyote",1
"68938","peyotl",1
"68939","peyronie",1
"68940","peyrot",1
"68941","pez",1
"68942","pezizales",1
"68943","pezzer",1
"68944","pfaffia",1
"68945","pfaffii",1
"68946","pfannenstiel",1
"68947","pfeifferella",1
"68948","pfizer",1
"68949","pfizerpen",1
"68950","pfo",1
"68951","pfrimmer",1
"68952","pft",1
"68953","pfuhl",1
"68954","pgd2",1
"68955","pge2",1
"68956","pgg",1
"68957","ph1",1
"68958","pha",1
"68959","phac",1
"68960","phacitis",1
"68961","phaco",1
"68962","phacoanaphylactic",1
"68963","phacoanaphylactica",1
"68964","phacoanaphylaxis",1
"68965","phacoantigenic",1
"68966","phacocele",1
"68967","phacocyst",1
"68968","phacocystectomy",1
"68969","phacocystitis",1
"68970","phacoemulsification",1
"68971","phacoerysis",1
"68972","phacoflex",1
"68973","phacogenic",1
"68974","phacoglaucoma",1
"68975","phacohymenitis",1
"68976","phacoid",1
"68977","phacoiditis",1
"68978","phacoidoscope",1
"68979","phacolysin",1
"68980","phacolysis",1
"68981","phacolytic",1
"68982","phacoma",1
"68983","phacomalacia",1
"68984","phacomatosis",1
"68985","phacometachoresis",1
"68986","phacometecesis",1
"68987","phacometer",1
"68988","phacopalingenesis",1
"68989","phacoplanesis",1
"68990","phacosclerosis",1
"68991","phacoscope",1
"68992","phacoscopy",1
"68993","phacoscotasmus",1
"68994","phacotoxic",1
"68995","phade",1
"68996","phae",1
"68997","phaehyphomycosis",1
"68998","phaenicia",1
"68999","phaenogamous",1
"69000","phaeohyphomycosis",1
"69001","phag",1
"69002","phage",1
"69003","phagedena",1
"69004","phagedenic",1
"69005","phagedenis",1
"69006","phagocytable",1
"69007","phagocyte",1
"69008","phagocyted",1
"69009","phagocytes",1
"69010","phagocytic",1
"69011","phagocytin",1
"69012","phagocyting",1
"69013","phagocytize",1
"69014","phagocytized",1
"69015","phagocytizes",1
"69016","phagocytizing",1
"69017","phagocytoblast",1
"69018","phagocytolysis",1
"69019","phagocytolytic",1
"69020","phagocytosable",1
"69021","phagocytose",1
"69022","phagocytosed",1
"69023","phagocytoses",1
"69024","phagocytosing",1
"69025","phagocytosis",1
"69026","phagocytotic",1
"69027","phagodynamometer",1
"69028","phagokaryosis",1
"69029","phagological",1
"69030","phagolysis",1
"69031","phagolysosome",1
"69032","phagolytic",1
"69033","phagomania",1
"69034","phagophobia",1
"69035","phagoplasm",1
"69036","phagosome",1
"69037","phagosomes",1
"69038","phagotroph",1
"69039","phagotrophic",1
"69040","phagotype",1
"69041","phainopepla",1
"69042","phak",1
"69043","phakic",1
"69044","phakitis",1
"69045","phakoemulsification",1
"69046","phakoma",1
"69047","phakomatoses",1
"69048","phakomatosis",1
"69049","phal",1
"69050","phalang",1
"69051","phalangeal",1
"69052","phalangectomy",1
"69053","phalanges",1
"69054","phalangette",1
"69055","phalangeus",1
"69056","phalangis",1
"69057","phalangitis",1
"69058","phalangization",1
"69059","phalangophalangeal",1
"69060","phalangosis",1
"69061","phalanx",1
"69062","phalen",1
"69063","phall",1
"69064","phallales",1
"69065","phallalgia",1
"69066","phallanastrophe",1
"69067","phallaneurysm",1
"69068","phallectomy",1
"69069","phalli",1
"69070","phallic",1
"69071","phallicism",1
"69072","phalliform",1
"69073","phallin",1
"69074","phallitis",1
"69075","phallocampsis",1
"69076","phallocrypsis",1
"69077","phallodynia",1
"69078","phalloid",1
"69079","phalloides",1
"69080","phalloidin",1
"69081","phalloidine",1
"69082","phalloncus",1
"69083","phalloplasty",1
"69084","phallorrhagia",1
"69085","phallotomy",1
"69086","phallus",1
"69087","phanatuss",1
"69088","phaner",1
"69089","phanerocarpae",1
"69090","phanerocodonic",1
"69091","phanerodactyla",1
"69092","phanerogam",1
"69093","phanerogenetic",1
"69094","phanerogenic",1
"69095","phaneromania",1
"69096","phaneroplasm",1
"69097","phanerosis",1
"69098","phanodorn",1
"69099","phantasia",1
"69100","phantasm",1
"69101","phantasmatography",1
"69102","phantasy",1
"69103","phantogeusia",1
"69104","phantom",1
"69105","phantosmia",1
"69106","phanurane",1
"69107","phar",1
"69108","pharaonic",1
"69109","pharcidous",1
"69110","pharm",1
"69111","pharma",1
"69112","pharmac",1
"69113","pharmacal",1
"69114","pharmaceutic",1
"69115","pharmaceutica",1
"69116","pharmaceutical",1
"69117","pharmaceutics",1
"69118","pharmaceutique",1
"69119","pharmaceutist",1
"69120","pharmachemicals",1
"69121","pharmacist",1
"69122","pharmaco-",1
"69123","pharmaco",1
"69124","pharmacoangiography",1
"69125","pharmacochemistry",1
"69126","pharmacodiagnosis",1
"69127","pharmacodynamic",1
"69128","pharmacodynamically",1
"69129","pharmacodynamics",1
"69130","pharmacoeconomic",1
"69131","pharmacoeconomics",1
"69132","pharmacoendocrinolog",1
"69133","pharmacoendocrinology",1
"69134","pharmacoepidemiology",1
"69135","pharmacogenetic",1
"69136","pharmacogenetics",1
"69137","pharmacogenomics",1
"69138","pharmacognosist",1
"69139","pharmacognostic",1
"69140","pharmacognostics",1
"69141","pharmacognosy",1
"69142","pharmacography",1
"69143","pharmacokinetic",1
"69144","pharmacokinetically",1
"69145","pharmacokinetics",1
"69146","pharmacologic",1
"69147","pharmacological",1
"69148","pharmacologically",1
"69149","pharmacologist",1
"69150","pharmacologists",1
"69151","pharmacology",1
"69152","pharmacomania",1
"69153","pharmacomathy",1
"69154","pharmacometrics",1
"69155","pharmacon",1
"69156","pharmacopedia",1
"69157","pharmacopedics",1
"69158","pharmacopeia",1
"69159","pharmacopeial",1
"69160","pharmacophobia",1
"69161","pharmacophore",1
"69162","pharmacopoeia",1
"69163","pharmacopsychosis",1
"69164","pharmacoradiography",1
"69165","pharmacosiderite",1
"69166","pharmacotherapeutic",1
"69167","pharmacotherapeutics",1
"69168","pharmacotherapy",1
"69169","pharmacy",1
"69170","pharmacyclics",1
"69171","pharmalgen",1
"69172","pharmaprint",1
"69173","pharmaprinting",1
"69174","pharmaseed",1
"69175","pharmavene",1
"69176","pharmdx",1
"69177","pharmiseal",1
"69178","pharmos",1
"69179","pharyng",1
"69180","pharyngalgia",1
"69181","pharyngea",1
"69182","pharyngeae",1
"69183","pharyngeal",1
"69184","pharyngeales",1
"69185","pharyngealis",1
"69186","pharyngectasia",1
"69187","pharyngectomy",1
"69188","pharyngei",1
"69189","pharyngemphraxis",1
"69190","pharyngeum",1
"69191","pharyngeus",1
"69192","pharyngis",1
"69193","pharyngism",1
"69194","pharyngismus",1
"69195","pharyngitic",1
"69196","pharyngitid",1
"69197","pharyngitis",1
"69198","pharyngo",1
"69199","pharyngobasilar",1
"69200","pharyngobasilaris",1
"69201","pharyngobranchial",1
"69202","pharyngocele",1
"69203","pharyngoceratosis",1
"69204","pharyngoconjunctival",1
"69205","pharyngoconjunctivit",1
"69206","pharyngoconjunctivitis",1
"69207","pharyngodynia",1
"69208","pharyngoepiglottic",1
"69209","pharyngoepiglottidea",1
"69210","pharyngoepiglottidean",1
"69211","pharyngoesophageal",1
"69212","pharyngoglossal",1
"69213","pharyngoglossus",1
"69214","pharyngognathi",1
"69215","pharyngokeratosis",1
"69216","pharyngolaryngeal",1
"69217","pharyngolaryngitis",1
"69218","pharyngolith",1
"69219","pharyngology",1
